Centre_ID,NHS_PP,Group,Linac_Manufacturer,Linac_Model,Linac_Install_Date,Linac_ID,Date,Measurement_Device,OP_Dif,Week,Month,Farmer,date_delta,weekday,DateCat,Corr_OP,Device_Type
41,NHS,7,Varian,TrueBeam,2012,170,26/03/2015,PTW QuickCheck Webline,1.698927553,13,3,Non-Farmer,84,3,0,1.698927553,quickcheck
12,NHS,6,Elekta,Agility,2013,79,26/03/2015,Linacheck,-1,13,3,Non-Farmer,84,3,0,-1,linacheck
52,NHS,6,Elekta,Agility,2013,203,26/03/2015,QA3,-0.512820513,13,3,Non-Farmer,84,3,0,-0.512820513,dqa3
18,NHS,6,Elekta,Precise,2001,108,26/03/2015,Farmer,0.234157325,13,3,Farmer,84,3,1,-1.218283317,farmer
27,NHS,3,Elekta,Synergy,2004,134,26/03/2015,BeamChecker Plus,0.3,13,3,Non-Farmer,84,3,0,0.3,beamchecker
18,NHS,6,Elekta,Agility,2013,101,26/03/2015,Farmer,0.713164399,13,3,Farmer,84,3,0,0.713164399,farmer
18,NHS,6,Elekta,Precise,2005,105,26/03/2015,Farmer,-0.833137506,13,3,Farmer,84,3,0,-0.833137506,farmer
27,NHS,3,Elekta,Synergy,2004,134,26/03/2015,BeamChecker Plus,0.3,13,3,Non-Farmer,84,3,0,0.3,beamchecker
21,Private,8,Varian,TrueBeam,2014,129,26/03/2015,SunNuclear DailyQA 3,0.32,13,3,Non-Farmer,84,3,0,0.32,dqa3
29,Private,9,Elekta,Synergy,2009,144,26/03/2015,DQA3,1.12,13,3,Non-Farmer,84,3,1,0.536666667,dqa3
50,NHS,2,Elekta,Synergy,2006,192,26/03/2015,BeamChecker,1,13,3,Non-Farmer,84,3,1,-1.166666667,beamchecker
43,NHS,5,Varian,Clinac 2100 iX,2006,178,26/03/2015,QA BeamChecker Plus,-0.544794045,13,3,Non-Farmer,84,3,0,-0.544794045,beamchecker
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,26/03/2015,Sun Nuclear Checkmate,-0.05,13,3,Non-Farmer,84,3,0,-0.05,checkmate
19,NHS,3,Varian,2100 iX,2007,112,26/03/2015,BeamChecker,0.7,13,3,Non-Farmer,84,3,0,0.7,beamchecker
11,NHS,1,Siemens,Oncor,2008,69,26/03/2015,Linacheck,0.598290598,13,3,Non-Farmer,84,3,0,0.598290598,linacheck
38,Private,3,Varian,iX,2009,142,26/03/2015,Farmer,0.003191684,13,3,Farmer,84,3,0,0.003191684,farmer
45,NHS,2,Siemens,Artiste,2008,183,26/03/2015,DQA3,-0.51,13,3,Non-Farmer,84,3,0,-0.51,dqa3
11,NHS,1,Siemens,Oncor,2004,67,26/03/2015,Linacheck,1.025641026,13,3,Non-Farmer,84,3,0,1.025641026,linacheck
41,NHS,7,Varian,TrueBeam,2014,171,26/03/2015,PTW QuickCheck Webline,0.968219576,13,3,Non-Farmer,84,3,0,0.968219576,quickcheck
10,NHS,1,Varian,TrueBeam V2.0,2012,53,26/03/2015,BeamChecker,1.3,13,3,Non-Farmer,84,3,0,1.3,beamchecker
52,NHS,6,Elekta,Agility,2006,204,26/03/2015,QA3,0.487179487,13,3,Non-Farmer,84,3,1,-1.205128205,dqa3
18,NHS,6,Elekta,Agility,2014,104,26/03/2015,Farmer,0.370255108,13,3,Farmer,84,3,0,0.370255108,farmer
22,NHS,4,Varian,iXs,2010,136,26/03/2015,DQA3,0.009267565,13,3,Non-Farmer,84.33765046,3,0,0.009267565,dqa3
17,NHS,4,Elekta,Precise,2002,97,26/03/2015,DQA3,-1.4,13,3,Non-Farmer,84,3,0,-1.4,dqa3
10,NHS,1,Varian,TrueBeam STx v2.0,2012,63,26/03/2015,LinaCheck,0.1,13,3,Non-Farmer,84,3,1,2.423333333,linacheck
2,NHS,6,Varian,2100CD,2010,16,26/03/2015,Linacheck,-0.05,13,3,Non-Farmer,84.35274306,3,0,-0.05,linacheck
24,NHS,2,Varian,600C,2004,125,26/03/2015,LinaCheck,-1.4,13,3,Non-Farmer,84,3,0,-1.4,linacheck
11,NHS,1,Siemens,Oncor,2004,67,26/03/2015,Linacheck,0.512820513,13,3,Non-Farmer,84,3,0,0.512820513,linacheck
2,NHS,6,Varian,600,2005,14,26/03/2015,Linacheck,-0.3,13,3,Non-Farmer,84.3478588,3,0,-0.3,linacheck
1,NHS,5,Elekta,Agility,2014,5,26/03/2015,Linacheck,0.2,13,3,Non-Farmer,84,3,0,0.2,linacheck
18,NHS,6,Elekta,Precise,2007,99,26/03/2015,Farmer,-0.44575084,13,3,Farmer,84,3,0,-0.44575084,farmer
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,91,26/03/2015,Sun Nuclear Checkmate,-0.5,13,3,Non-Farmer,84,3,0,-0.5,checkmate
32,Private,9,Elekta,Synergy,2011,147,26/03/2015,DQA3,0.35,13,3,Non-Farmer,84,3,0,0.35,dqa3
23,NHS,3,Varian,2100CD,2004,154,26/03/2015,Farmer,0.13621197,13,3,Farmer,84,3,0,0.13621197,farmer
28,NHS,4,Varian,iXs,2011,141,26/03/2015,DQA3,0.493200748,13,3,Non-Farmer,84.33344907,3,0,0.493200748,dqa3
43,NHS,5,Varian,Silhouette,2012,175,26/03/2015,QA BeamChecker Plus,1.576644206,13,3,Non-Farmer,84,3,0,1.576644206,beamchecker
40,NHS,1,Varian,Clinac iX,2009,169,26/03/2015,QA3,-0.167899258,13,3,Non-Farmer,84.66376157,3,0,-0.167899258,dqa3
9,NHS,7,Elekta,SL-18,2002,49,26/03/2015,QA3,-0.33,13,3,Non-Farmer,84,3,0,-0.33,dqa3
43,NHS,5,Varian,TrueBeam,2013,176,26/03/2015,QA BeamChecker Plus,0.65,13,3,Non-Farmer,84,3,0,0.65,beamchecker
40,NHS,1,Varian,Clinac iX,2009,169,26/03/2015,QA3,0.837525367,13,3,Non-Farmer,84.3278125,3,0,0.837525367,dqa3
44,Private,4,Varian,iX,2008,180,26/03/2015,DQA3,0.63,13,3,Non-Farmer,84,3,0,0.63,dqa3
40,NHS,1,Varian,Clinac iX,2009,169,26/03/2015,QA3,-0.199310011,13,3,Non-Farmer,84.66428241,3,0,-0.199310011,dqa3
12,NHS,6,Elekta,MLCi,2000,75,26/03/2015,Linacheck,-0.1,13,3,Non-Farmer,84,3,0,-0.1,linacheck
2,NHS,6,Varian,TrueBeam,2013,19,26/03/2015,Machine Performance Check,-0.31,13,3,Non-Farmer,84.73611111,3,0,-0.31,mpc
11,NHS,1,Siemens,Oncor,2008,68,26/03/2015,Linacheck,0.512820513,13,3,Non-Farmer,84,3,0,0.512820513,linacheck
10,NHS,1,Varian,Clinac 600C,2006,59,26/03/2015,LinaCheck,-0.9,13,3,Non-Farmer,84,3,0,-0.9,linacheck
18,NHS,6,Elekta,Agility,2014,103,26/03/2015,Farmer,0.357784717,13,3,Farmer,84,3,0,0.357784717,farmer
20,NHS,3,Varian,TrueBeam,?,116,26/03/2015,Diodes,-1.422291132,13,3,Non-Farmer,84,3,0,-1.422291132,diodes
2,NHS,6,Varian,2100CD,2010,15,26/03/2015,Linacheck,1.2,13,3,Non-Farmer,84.35119213,3,1,2.841666667,linacheck
33,Private,9,Elekta,Synergy,2012,148,26/03/2015,DQA3,1.74,13,3,Non-Farmer,84,3,1,0.36,dqa3
11,NHS,1,Siemens,Oncor,2008,68,26/03/2015,Linacheck,0.641025641,13,3,Non-Farmer,84,3,0,0.641025641,linacheck
44,Private,4,Varian,iX,2008,180,26/03/2015,DQA3,0.47,13,3,Non-Farmer,84,3,0,0.47,dqa3
18,NHS,6,Elekta,Agility,2013,106,26/03/2015,Farmer,1.309189803,13,3,Farmer,84,3,0,1.309189803,farmer
18,NHS,6,Elekta,Precise,2007,100,26/03/2015,Farmer,0.808952966,13,3,Farmer,84,3,0,0.808952966,farmer
45,NHS,2,Siemens,Oncor,2004,185,26/03/2015,DQA3,1.58,13,3,Non-Farmer,84,3,0,1.58,dqa3
18,NHS,6,Elekta,Precise,2011,107,26/03/2015,Farmer,0.327896689,13,3,Farmer,84,3,0,0.327896689,farmer
2,NHS,6,Varian,2100CD,2004,11,26/03/2015,Linacheck,0.35,13,3,Non-Farmer,84.35962963,3,0,0.35,linacheck
4,NHS,5,Varian,Clinac iX,2010,27,26/03/2015,QA3,1.153229944,13,3,Non-Farmer,84.32725694,3,0,1.153229944,dqa3
42,NHS,7,Elekta,Synergy,2008,173,26/03/2015,SNC Checkmate,-0.3,13,3,Non-Farmer,84,3,0,-0.3,checkmate
22,NHS,4,Varian,2100CD,2006,139,26/03/2015,DQA3,-1.341757801,13,3,Non-Farmer,84.33136574,3,0,-1.341757801,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,26/03/2015,Farmer,0.3,13,3,Farmer,84,3,0,0.3,farmer
18,NHS,6,Elekta,Agility,2013,102,27/03/2015,Farmer,1.457527931,13,3,Farmer,85,4,0,1.457527931,farmer
24,NHS,2,Varian,600C,2005,121,27/03/2015,LinaCheck,0.6,13,3,Non-Farmer,85,4,0,0.6,linacheck
18,NHS,6,Elekta,Agility,2014,104,27/03/2015,Farmer,0.330192513,13,3,Farmer,85,4,0,0.330192513,farmer
20,NHS,3,Varian,2100,?,118,27/03/2015,Diodes,-1.147280079,13,3,Non-Farmer,85,4,0,-1.147280079,diodes
28,NHS,4,Varian,iXs,2011,141,27/03/2015,DQA3,0.38487447,13,3,Non-Farmer,85.33347222,4,0,0.38487447,dqa3
9,NHS,7,Elekta,Synergy,2007,50,27/03/2015,QA3,-0.69,13,3,Non-Farmer,85,4,0,-0.69,dqa3
18,NHS,6,Elekta,Precise,2011,107,27/03/2015,Farmer,0.278825896,13,3,Farmer,85,4,0,0.278825896,farmer
25,NHS,2,Elekta,Agility,2015,128,27/03/2015,Linacheck,-1.79,13,3,Non-Farmer,85,4,0,-1.79,linacheck
18,NHS,6,Elekta,Precise,2007,99,27/03/2015,Farmer,-0.571035276,13,3,Farmer,85,4,0,-0.571035276,farmer
51,NHS,2,Elekta,Precise,2003,197,27/03/2015,Linacheck,0.5894,13,3,Non-Farmer,85,4,0,0.5894,linacheck
18,NHS,6,Elekta,Agility,2013,101,27/03/2015,Farmer,0.149546345,13,3,Farmer,85,4,0,0.149546345,farmer
18,NHS,6,Elekta,Precise,2007,100,27/03/2015,Farmer,0.812185234,13,3,Farmer,85,4,0,0.812185234,farmer
28,NHS,4,Varian,2100CD,2002,143,27/03/2015,DQA3,-0.1208433,13,3,Non-Farmer,85.33400463,4,0,-0.1208433,dqa3
18,NHS,6,Elekta,Agility,2013,106,27/03/2015,Farmer,1.183605704,13,3,Farmer,85,4,0,1.183605704,farmer
18,NHS,6,Elekta,Precise,2005,105,27/03/2015,Farmer,-0.86083266,13,3,Farmer,85,4,0,-0.86083266,farmer
20,NHS,3,Varian,2100,?,114,27/03/2015,Diodes,-0.623154805,13,3,Non-Farmer,85,4,0,-0.623154805,diodes
18,NHS,6,Elekta,Precise,2001,108,27/03/2015,Farmer,0.229565854,13,3,Farmer,85,4,1,-1.222874788,farmer
10,NHS,1,Varian,Clinac 2100EX,2006,57,27/03/2015,BeamChecker,0.8,13,3,Non-Farmer,85,4,0,0.8,beamchecker
18,NHS,6,Elekta,Agility,2014,103,27/03/2015,Farmer,0.458057342,13,3,Farmer,85,4,0,0.458057342,farmer
20,NHS,3,Varian,2100,?,119,27/03/2015,Diodes,0.189902113,13,3,Non-Farmer,85,4,1,-1.202570929,diodes
8,NHS,4,Elekta,Precise,2004,47,27/03/2015,Victoreen Double Check,-0.2,13,3,Non-Farmer,85,4,0,-0.2,doublecheck
25,NHS,2,Elekta,Agility,2015,128,27/03/2015,Farmer,-0.494028192,13,3,Farmer,85,4,0,-0.494028192,farmer
20,NHS,3,Varian,TrueBeam,?,116,27/03/2015,Diodes,-0.879224285,13,3,Non-Farmer,85,4,0,-0.879224285,diodes
25,NHS,2,Elekta,Agility,2015,128,27/03/2015,Linacheck,-1.2487,13,3,Non-Farmer,85,4,0,-1.2487,linacheck
25,NHS,2,Elekta,Agility,2015,128,27/03/2015,Linacheck,-1.0753,13,3,Non-Farmer,85,4,0,-1.0753,linacheck
2,NHS,6,Varian,Edge,2015,9,27/03/2015,Machine Performance Check,-0.2,13,3,Non-Farmer,85.35069444,4,0,-0.2,mpc
29,Private,9,Elekta,Synergy,2009,144,27/03/2015,DQA3,0.96,13,3,Non-Farmer,85,4,1,0.376666667,dqa3
6,NHS,3,Varian,2100CD,2006,37,27/03/2015,Linacheck,-1.133333333,13,3,Non-Farmer,85,4,0,-1.133333333,linacheck
26,NHS,3,Elekta,Synergy,2012,132,27/03/2015,CheckMate,0.2,13,3,Non-Farmer,85,4,0,0.2,checkmate
49,NHS,3,Varian,TrueBeam,2013,33,27/03/2015,Linacheck,1,13,3,Non-Farmer,85.47083333,4,0,1,linacheck
50,NHS,2,Elekta,Agility,2010,193,27/03/2015,BeamChecker,-0.3,13,3,Non-Farmer,85,4,0,-0.3,beamchecker
25,NHS,2,Elekta,Agility,2015,128,27/03/2015,Linacheck,-0.995733333,13,3,Non-Farmer,85,4,0,-0.995733333,linacheck
34,Private,9,Elekta,VersaHD,2013,149,27/03/2015,DQA3,-1.56,13,3,Non-Farmer,85,4,0,-1.56,dqa3
9,NHS,7,Elekta,SL-18,2002,49,27/03/2015,QA3,-0.37,13,3,Non-Farmer,85,4,0,-0.37,dqa3
2,NHS,6,Varian,TrueBeam,2012,18,27/03/2015,Machine Performance Check,0.07,13,3,Non-Farmer,85.33263889,4,0,0.07,mpc
19,NHS,3,Varian,2100 iX,2006,111,27/03/2015,BeamChecker,0.9,13,3,Non-Farmer,85,4,0,0.9,beamchecker
2,NHS,6,Varian,2100CD,2004,11,27/03/2015,Linacheck,0.25,13,3,Non-Farmer,85.35413194,4,0,0.25,linacheck
22,NHS,4,Varian,2100CD,2006,139,27/03/2015,DQA3,-1.325348243,13,3,Non-Farmer,85.32447917,4,0,-1.325348243,dqa3
49,NHS,3,Varian,TrueBeam,2013,34,27/03/2015,Farmer,0.654,13,3,Farmer,85.51458333,4,0,0.654,farmer
31,Private,9,Elekta,Synergy,2010,146,27/03/2015,DQA3,-0.43,13,3,Non-Farmer,85,4,0,-0.43,dqa3
2,NHS,6,Varian,2100CD,2006,10,27/03/2015,QA3,0.39,13,3,Non-Farmer,85.34815972,4,0,0.39,dqa3
10,NHS,1,Varian,Clinac 2100iX,2007,60,27/03/2015,LinaCheck,0.2,13,3,Non-Farmer,85,4,0,0.2,linacheck
6,NHS,3,Varian,2100CD,2005,39,27/03/2015,Farmer,-0.582829271,13,3,Farmer,85,4,0,-0.582829271,farmer
36,Private,9,Elekta,VersaHD,2013,151,27/03/2015,DQA3,-1.26,13,3,Non-Farmer,85,4,0,-1.26,dqa3
27,NHS,3,Elekta,Synergy,2004,134,27/03/2015,BeamChecker Plus,-0.3,13,3,Non-Farmer,85,4,0,-0.3,beamchecker
48,NHS,3,Elekta,Synergy,2011,133,27/03/2015,Farmer,0.647259285,13,3,Farmer,85,4,1,-0.182740715,farmer
1,NHS,5,Siemens,Oncor,2005,7,27/03/2015,Linacheck,0.3,13,3,Non-Farmer,85,4,0,0.3,linacheck
2,NHS,6,Varian,2100CD,2010,17,27/03/2015,Linacheck,0.65,13,3,Non-Farmer,85.34315972,4,0,0.65,linacheck
17,NHS,4,Elekta,Precise,2002,96,27/03/2015,DQA3,-0.2,13,3,Non-Farmer,85,4,1,-1.833333333,dqa3
20,NHS,3,Varian,TrueBeam,?,115,27/03/2015,Diodes,-0.674384439,13,3,Non-Farmer,85,4,0,-0.674384439,diodes
10,NHS,1,Varian,TrueBeam V2.0,2012,53,27/03/2015,BeamChecker,1.1,13,3,Non-Farmer,85,4,0,1.1,beamchecker
27,NHS,3,Elekta,Synergy,2007,155,27/03/2015,Farmer,-0.005528991,13,3,Farmer,85,4,0,-0.005528991,farmer
22,NHS,4,Varian,iXs,2010,136,27/03/2015,DQA3,-0.686353419,13,3,Non-Farmer,85.32157407,4,0,-0.686353419,dqa3
1,NHS,5,Elekta,Agility,2012,6,27/03/2015,Linacheck,0.3,13,3,Non-Farmer,85,4,0,0.3,linacheck
17,NHS,4,Elekta,Synergy,2005,98,27/03/2015,DQA3,-0.7,13,3,Non-Farmer,85,4,0,-0.7,dqa3
24,NHS,2,Varian,600C,2004,125,27/03/2015,LinaCheck,-1.3,13,3,Non-Farmer,85,4,0,-1.3,linacheck
17,NHS,4,Elekta,Precise,2002,97,27/03/2015,DQA3,-1.9,13,3,Non-Farmer,85,4,0,-1.9,dqa3
30,Private,9,Elekta,Synergy,2009,145,27/03/2015,DQA3,0.15,13,3,Non-Farmer,85,4,0,0.15,dqa3
27,NHS,3,Elekta,Synergy,2004,134,27/03/2015,BeamChecker Plus,-0.3,13,3,Non-Farmer,85,4,0,-0.3,beamchecker
32,Private,9,Elekta,Synergy,2011,147,27/03/2015,DQA3,0.35,13,3,Non-Farmer,85,4,0,0.35,dqa3
51,NHS,2,Elekta,Versa HD,2014,196,27/03/2015,Farmer,-1.085085672,13,3,Farmer,85,4,0,-1.085085672,farmer
9,NHS,7,Varian,Clinac iX,2006,52,27/03/2015,QA3,-1.57,13,3,Non-Farmer,85,4,0,-1.57,dqa3
21,Private,8,Varian,TrueBeam,2014,129,27/03/2015,SunNuclear DailyQA 3,-0.13,13,3,Non-Farmer,85,4,0,-0.13,dqa3
19,NHS,3,Varian,2100 iX,2007,112,27/03/2015,BeamChecker,0.5,13,3,Non-Farmer,85,4,0,0.5,beamchecker
49,NHS,3,Varian,TrueBeam,2013,34,27/03/2015,Linacheck,1.1,13,3,Non-Farmer,85.51736111,4,0,1.1,linacheck
22,NHS,4,Varian,2100CD,2005,138,27/03/2015,DQA3,-0.213873086,13,3,Non-Farmer,85.32671296,4,0,-0.213873086,dqa3
39,NHS,7,Elekta,Precise,2003,166,27/03/2015,PTW QC6,-0.4,13,3,Non-Farmer,85,4,1,-1.9,quickcheck
19,NHS,3,Varian,2100 iX,2007,109,27/03/2015,BeamChecker,0.9,13,3,Non-Farmer,85,4,0,0.9,beamchecker
52,NHS,6,Elekta,Agility,2012,202,27/03/2015,QA3,-0.692307692,13,3,Non-Farmer,85,4,0,-0.692307692,dqa3
22,NHS,4,Varian,Clinac 600 C/D,2007,135,27/03/2015,DQA3,0.337031655,13,3,Non-Farmer,85.49810185,4,0,0.337031655,dqa3
8,NHS,4,Elekta,Precise,2004,46,27/03/2015,Victoreen Double Check,1.3,13,3,Non-Farmer,85,4,0,1.3,doublecheck
17,NHS,4,Elekta,Precise,2004,95,27/03/2015,DQA3,0.3,13,3,Non-Farmer,85,4,1,-1.033333333,dqa3
52,NHS,6,Elekta,Agility,2013,203,27/03/2015,QA3,-0.538461538,13,3,Non-Farmer,85,4,0,-0.538461538,dqa3
10,NHS,1,Varian,TrueBeam V2.0,2013,54,27/03/2015,BeamChecker,0.5,13,3,Non-Farmer,85,4,1,2.366666667,beamchecker
26,NHS,3,Elekta,Synergy,2006,131,27/03/2015,CheckMate,-0.5,13,3,Non-Farmer,85,4,0,-0.5,checkmate
8,NHS,4,Elekta,Precise,2004,45,27/03/2015,Victoreen Double Check,-2.3,13,3,Non-Farmer,85,4,0,-2.3,doublecheck
35,Private,9,Elekta,VersaHD,2013,150,27/03/2015,DQA3,-0.75,13,3,Non-Farmer,85,4,0,-0.75,dqa3
6,NHS,3,Varian,Clinac iX,2010,36,27/03/2015,Linacheck,0.5,13,3,Non-Farmer,85,4,0,0.5,linacheck
9,NHS,7,Varian,Clinac iX,2006,51,27/03/2015,QA3,0.42,13,3,Non-Farmer,85,4,0,0.42,dqa3
6,NHS,3,Varian,Clinac iX,2008,35,27/03/2015,Linacheck,-1.4,13,3,Non-Farmer,85,4,0,-1.4,linacheck
2,NHS,6,Varian,2100CD,2010,16,27/03/2015,QA3,-0.48,13,3,Non-Farmer,85.36009259,4,0,-0.48,dqa3
19,NHS,3,Varian,TrueBeam,2014,113,27/03/2015,BeamChecker,0.5,13,3,Non-Farmer,85,4,0,0.5,beamchecker
22,NHS,4,Varian,Clinac 600 C/D,2007,135,27/03/2015,Farmer,-0.099271111,13,3,Farmer,85,4,0,-0.099271111,farmer
1,NHS,5,Elekta,Agility,2012,2,27/03/2015,Linacheck,-0.3,13,3,Non-Farmer,85,4,0,-0.3,linacheck
19,NHS,3,Varian,2100 iX,2007,110,27/03/2015,BeamChecker,-0.8,13,3,Non-Farmer,85,4,0,-0.8,beamchecker
24,NHS,2,Elekta,Precise,2007,123,27/03/2015,LinaCheck,-1.5,13,3,Non-Farmer,85,4,0,-1.5,linacheck
6,NHS,3,Varian,2100CD,2007,38,27/03/2015,Linacheck,-1.466666667,13,3,Non-Farmer,85,4,0,-1.466666667,linacheck
20,NHS,3,Varian,2100,?,117,27/03/2015,Diodes,-1.342261875,13,3,Non-Farmer,85,4,0,-1.342261875,diodes
44,Private,4,Varian,iX,2008,180,27/03/2015,DQA3,0.09,13,3,Non-Farmer,85,4,0,0.09,dqa3
33,Private,9,Elekta,Synergy,2012,148,27/03/2015,DQA3,1.33,13,3,Non-Farmer,85,4,1,-0.05,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,27/03/2015,Sun Nuclear Checkmate,0,13,3,Non-Farmer,85,4,0,0,checkmate
45,NHS,2,Siemens,Artiste,2008,183,27/03/2015,DQA3,-0.52,13,3,Non-Farmer,85,4,0,-0.52,dqa3
24,NHS,2,Elekta,VersaHD,2015,124,27/03/2015,LinaCheck,0.3,13,3,Non-Farmer,85,4,0,0.3,linacheck
26,NHS,3,Elekta,Precise,2003,130,27/03/2015,CheckMate,-2,13,3,Non-Farmer,85,4,0,-2,checkmate
10,NHS,1,Varian,Clinac 2100EX,2006,58,27/03/2015,BeamChecker,-0.9,13,3,Non-Farmer,85,4,0,-0.9,beamchecker
49,NHS,3,Varian,TrueBeam,2013,34,27/03/2015,Linacheck,0.6667,13,3,Non-Farmer,85.52013889,4,0,0.6667,linacheck
22,NHS,4,Varian,2100CD,2006,140,27/03/2015,DQA3,0.911863596,13,3,Non-Farmer,85.32508102,4,0,0.911863596,dqa3
50,NHS,2,Elekta,Agility,2010,194,27/03/2015,BeamChecker,0.5,13,3,Non-Farmer,85,4,0,0.5,beamchecker
10,NHS,1,Varian,Clinac 600C,2006,59,27/03/2015,LinaCheck,-1.04,13,3,Non-Farmer,85,4,0,-1.04,linacheck
41,NHS,7,Varian,TrueBeam,2014,171,27/03/2015,PTW QuickCheck Webline,0.818584868,13,3,Non-Farmer,85,4,0,0.818584868,quickcheck
43,NHS,5,Varian,Silhouette,2012,175,27/03/2015,QA BeamChecker Plus,1.456152464,13,3,Non-Farmer,85,4,0,1.456152464,beamchecker
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2003,89,27/03/2015,Sun Nuclear Checkmate,0.1,13,3,Non-Farmer,85,4,0,0.1,checkmate
1,NHS,5,Elekta,Agility,2014,1,27/03/2015,Linacheck,-0.6,13,3,Non-Farmer,85,4,0,-0.6,linacheck
2,NHS,6,Varian,600,2003,13,27/03/2015,Linacheck,-0.8,13,3,Non-Farmer,85.34856481,4,1,-1.356666667,linacheck
2,NHS,6,Varian,2100CD,2003,12,27/03/2015,Linacheck,-1.25,13,3,Non-Farmer,85.3543287,4,0,-1.25,linacheck
43,NHS,5,Varian,TrueBeam Slim,2014,177,27/03/2015,QA BeamChecker Plus,-0.730548871,13,3,Non-Farmer,85,4,0,-0.730548871,beamchecker
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,90,27/03/2015,Sun Nuclear Checkmate,1.35,13,3,Non-Farmer,85,4,0,1.35,checkmate
45,NHS,2,Siemens,Artiste,2008,184,27/03/2015,DQA3,0.98,13,3,Non-Farmer,85,4,0,0.98,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2002,91,27/03/2015,Sun Nuclear Checkmate,-2.35,13,3,Non-Farmer,85,4,0,-2.35,checkmate
41,NHS,7,Varian,TrueBeam,2012,170,27/03/2015,PTW QuickCheck Webline,1.487678266,13,3,Non-Farmer,85,4,0,1.487678266,quickcheck
44,Private,4,Varian,iX,2008,180,27/03/2015,DQA3,0.2,13,3,Non-Farmer,85,4,0,0.2,dqa3
46,NHS,6,Elekta,Synergy,2009,188,27/03/2015,PTW QuickCheck,-0.139,13,3,Non-Farmer,85,4,0,-0.139,quickcheck
47,NHS,6,Varian,Novalis Tx,2010,190,27/03/2015,PTW QuickCheck,-0.281,13,3,Non-Farmer,85,4,0,-0.281,quickcheck
8,NHS,4,Elekta,Precise,2005,48,27/03/2015,Victoreen Double Check,-1.3,13,3,Non-Farmer,85,4,0,-1.3,doublecheck
45,NHS,2,Siemens,Oncor,2004,185,27/03/2015,DQA3,1.19,13,3,Non-Farmer,85,4,0,1.19,dqa3
12,NHS,6,Elekta,MLCi,2001,76,27/03/2015,Linacheck,-1,13,3,Non-Farmer,85,4,1,-1.8,linacheck
14,NHS,7,Varian,Clinac iX,2008,82,27/03/2015,Farmer,-0.30825,13,3,Farmer,85.53001898,4,0,-0.30825,farmer
47,NHS,6,Varian,Novalis Tx,2010,189,27/03/2015,PTW QuickCheck,0.08,13,3,Non-Farmer,85,4,1,1.618333333,quickcheck
3,NHS,6,Varian,Clinac iX,?,23,27/03/2015,Linacheck,-0.460299194,13,3,Non-Farmer,85,4,1,1.103392645,linacheck
43,NHS,5,Varian,Novalis Tx,2010,179,27/03/2015,QA BeamChecker Plus,-0.110975057,13,3,Non-Farmer,85,4,1,1.591379003,beamchecker
13,NHS,8,Varian,Clinac 2100iX,2007,81,27/03/2015,Farmer,-0.25,13,3,Farmer,85,4,0,-0.25,farmer
11,NHS,1,Tomotherapy,Hi-Art,2008,72,27/03/2015,Linacheck,0.34,13,3,Non-Farmer,85,4,0,0.34,linacheck
45,NHS,2,Siemens,Oncor,2004,186,27/03/2015,DQA3,0.36,13,3,Non-Farmer,85,4,0,0.36,dqa3
12,NHS,6,Elekta,Agility,2013,80,27/03/2015,Linacheck,-1.4,13,3,Non-Farmer,85,4,0,-1.4,linacheck
2,NHS,6,Varian,TrueBeam,2014,20,27/03/2015,Machine Performance Check,0.5,13,3,Non-Farmer,85.31527778,4,0,0.5,mpc
10,NHS,1,Varian,Clinac 2100iX,2007,62,27/03/2015,BeamChecker,1.4,13,3,Non-Farmer,85,4,0,1.4,beamchecker
10,NHS,1,Varian,TrueBeam STx v2.0,2012,63,27/03/2015,LinaCheck,-0.63,13,3,Non-Farmer,85,4,1,1.693333333,linacheck
2,NHS,6,Varian,TrueBeam,2013,19,27/03/2015,Machine Performance Check,-0.34,13,3,Non-Farmer,85.36805556,4,0,-0.34,mpc
11,NHS,1,Siemens,Oncor,2008,69,27/03/2015,Linacheck,0.341880342,13,3,Non-Farmer,85,4,0,0.341880342,linacheck
42,NHS,7,Elekta,Synergy,2008,173,27/03/2015,SNC Checkmate,-0.4,13,3,Non-Farmer,85,4,0,-0.4,checkmate
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,27/03/2015,Sun Nuclear Checkmate,1.5,13,3,Non-Farmer,85,4,1,0.266666667,checkmate
50,NHS,2,Elekta,Synergy,2006,192,27/03/2015,BeamChecker,1.8,13,3,Non-Farmer,85,4,1,-0.366666667,beamchecker
39,NHS,7,Elekta,Synergy,2005,167,27/03/2015,PTW QC6,1.4,13,3,Non-Farmer,85,4,0,1.4,quickcheck
11,NHS,1,Varian,TrueBeam,2013,64,27/03/2015,Linacheck,0.128205128,13,3,Non-Farmer,85,4,0,0.128205128,linacheck
51,NHS,2,Elekta,Synergy,2012,199,27/03/2015,Linacheck,1.17125,13,3,Non-Farmer,85,4,0,1.17125,linacheck
